mass,radius,air_resistance,time,velocity,acceleration,height
6.07146859312648,0.20935224453370835,1.4957615527621204,0.18000000000000002,1.771492410850256,9.749269261009873,49.20742716228742
6.07146859312648,0.20935224453370835,1.4957615527621204,0.19000000000000003,1.8436395985794438,9.61116931717526,49.53510462114734
6.07146859312648,0.20935224453370835,1.4957615527621204,0.20000000000000004,1.9120849530497872,9.7404376136805,50.416103260963474
6.07146859312648,0.20935224453370835,1.4957615527621204,0.21000000000000005,2.033151941324215,9.731206981928272,49.97043512689324
6.07146859312648,0.20935224453370835,1.4957615527621204,0.22000000000000006,2.199293918022298,9.63213112419771,49.82503391773294
6.07146859312648,0.20935224453370835,1.4957615527621204,0.23000000000000007,2.2612739963489408,9.750197278829615,50.403775364598005
6.07146859312648,0.20935224453370835,1.4957615527621204,0.24000000000000007,2.358725841492693,9.629680852398106,49.89628956510974
6.07146859312648,0.20935224453370835,1.4957615527621204,0.25000000000000006,2.4579177450529057,9.641729028577277,49.34142626773506
6.07146859312648,0.20935224453370835,1.4957615527621204,0.26000000000000006,2.5378433677632843,9.574622275350338,49.420567570613855
6.07146859312648,0.20935224453370835,1.4957615527621204,0.2700000000000001,2.633232205725955,9.816245888469771,49.71284958189751
6.07146859312648,0.20935224453370835,1.4957615527621204,0.2800000000000001,2.7106527649585015,9.621066912042613,49.431317831539545
6.07146859312648,0.20935224453370835,1.4957615527621204,0.2900000000000001,2.869717395018311,9.72290762210206,49.86637636921949
6.07146859312648,0.20935224453370835,1.4957615527621204,0.3000000000000001,2.97463887834926,9.744214548501185,49.7184191814384
6.07146859312648,0.20935224453370835,1.4957615527621204,0.3100000000000001,3.0191231821457527,9.691196035838141,48.767379754305054
6.07146859312648,0.20935224453370835,1.4957615527621204,0.3200000000000001,3.1284879322834067,9.61587093944389,49.389425818586076
6.07146859312648,0.20935224453370835,1.4957615527621204,0.3300000000000001,3.1786567134256507,9.348011659654878,50.77218954600783
6.07146859312648,0.20935224453370835,1.4957615527621204,0.34000000000000014,3.2991736688948063,9.594586277228421,49.250572269873565
6.07146859312648,0.20935224453370835,1.4957615527621204,0.35000000000000014,3.363906693575323,9.588574088110187,49.66383741761243
6.07146859312648,0.20935224453370835,1.4957615527621204,0.36000000000000015,3.505032235364571,9.456042916525607,48.2755985216741
6.07146859312648,0.20935224453370835,1.4957615527621204,0.37000000000000016,3.6365286281665634,9.599299338502908,49.27995079454393
6.07146859312648,0.20935224453370835,1.4957615527621204,0.38000000000000017,3.727255307576002,9.435350269751142,48.86458780137922
6.07146859312648,0.20935224453370835,1.4957615527621204,0.3900000000000002,3.8423454610679673,9.514541940567222,48.33728551361776
6.07146859312648,0.20935224453370835,1.4957615527621204,0.4000000000000002,3.842953213914685,9.555158416556022,48.75237547552215
6.07146859312648,0.20935224453370835,1.4957615527621204,0.4100000000000002,3.965196793383684,9.484403026453673,48.86849128427864
6.07146859312648,0.20935224453370835,1.4957615527621204,0.4200000000000002,4.151370916749989,9.53656448154029,49.020137037812006
6.07146859312648,0.20935224453370835,1.4957615527621204,0.4300000000000002,4.164812688803701,9.404626960896918,48.924391057722424
6.07146859312648,0.20935224453370835,1.4957615527621204,0.4400000000000002,4.27544703500274,9.532825562520403,49.2476017318303
6.07146859312648,0.20935224453370835,1.4957615527621204,0.45000000000000023,4.303622528785049,9.493532624871643,49.48891307845054
6.07146859312648,0.20935224453370835,1.4957615527621204,0.46000000000000024,4.448960514168837,9.351356485117694,49.17443274402497
6.07146859312648,0.20935224453370835,1.4957615527621204,0.47000000000000025,4.555335118258525,9.433788748035537,48.9411882685087
6.07146859312648,0.20935224453370835,1.4957615527621204,0.48000000000000026,4.67511266013011,9.422666644302776,49.56458504277021
6.07146859312648,0.20935224453370835,1.4957615527621204,0.49000000000000027,4.786264053637844,9.376047457295757,48.24518793192533
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5000000000000002,4.767363105260102,9.186439995704024,49.6890670487351
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5100000000000002,4.942660341596346,8.989344373087176,49.45920161786062
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5200000000000002,4.976869459526883,9.253412344797232,48.71876455812546
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5300000000000002,5.132050637307732,9.320421924725165,47.813101873329295
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5400000000000003,5.255118958315928,9.41322273002586,48.12800787863151
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5500000000000003,5.353826827047287,9.420456329708255,48.50382655710063
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5600000000000003,5.308557733224111,9.319171502715482,48.642473041408635
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5700000000000003,5.384345454466493,9.18451954539698,48.95633697085309
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5800000000000003,5.593566130209198,9.22187270646364,48.64496651396776
6.07146859312648,0.20935224453370835,1.4957615527621204,0.5900000000000003,5.638174629446736,9.083523794645734,48.540923362935914
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6000000000000003,5.7220698358045015,9.26759073594932,48.710746757051474
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6100000000000003,5.849861166266372,9.017731577067666,47.44328208251322
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6200000000000003,5.90608801192698,9.056952220114828,48.064583021516924
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6300000000000003,6.102043735685635,9.031026853372383,47.939023495516786
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6400000000000003,6.003772920222409,9.080378428505226,48.412196127420366
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6500000000000004,6.139140641880064,9.03863798414633,48.803250221299706
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6600000000000004,6.385938287134556,9.125055726891173,48.01703583887306
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6700000000000004,6.422012986495184,9.040138791250156,49.29215068133892
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6800000000000004,6.457864591825886,9.03060735968768,47.20477333078128
6.07146859312648,0.20935224453370835,1.4957615527621204,0.6900000000000004,6.626895553192432,8.72949332992664,48.24456922761205
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7000000000000004,6.6412024734046975,8.85626377556203,47.762884782638785
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7100000000000004,6.7515034179122155,8.77605689033031,48.34565438449991
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7200000000000004,6.856360821045531,8.856132517004697,47.557033277310836
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7300000000000004,6.889435008924854,8.660876764658614,47.215217986110844
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7400000000000004,6.971366497643158,8.843699690240424,47.60069139070133
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7500000000000004,7.089915755785948,8.715304536627398,47.20394981951242
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7600000000000005,7.215732140940656,8.79135729515252,47.767358767608236
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7700000000000005,7.363609256081134,8.750731224971481,48.22369370184749
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7800000000000005,7.214572591858409,8.726971426212417,47.282959487638486
6.07146859312648,0.20935224453370835,1.4957615527621204,0.7900000000000005,7.52731433035958,8.573103156561888,46.77113548632543
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8000000000000005,7.494405512600897,8.548605832825402,47.06458482743959
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8100000000000005,7.713267598865486,8.69053187892943,47.424309350955426
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8200000000000005,7.710431472737796,8.505298759342216,47.03962741426659
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8300000000000005,7.722613225321623,8.565774020116557,46.75554461112179
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8400000000000005,7.832871123150455,8.52313635173162,46.44414025420755
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8500000000000005,7.763633229302384,8.484956504497235,46.58475476321103
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8600000000000005,8.054946842209873,8.602072037478871,47.262449774207106
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8700000000000006,8.068436249404822,8.353642327124112,46.73827792165838
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8800000000000006,8.283953572654402,8.436963967735721,46.25385934695205
6.07146859312648,0.20935224453370835,1.4957615527621204,0.8900000000000006,8.37159504332398,8.270095723970087,45.58201612996997
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9000000000000006,8.375305432244359,8.233609451220797,46.20494547647451
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9100000000000006,8.50282166173551,8.387153896362745,45.12953480950432
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9200000000000006,8.51617653089211,8.11629273772768,46.41447869392129
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9300000000000006,8.70827564215355,8.285295305057991,45.762505250951996
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9400000000000006,8.632491850737123,8.09028152940294,45.482398059019516
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9500000000000006,8.969495579615927,8.21778458722157,45.22793238054835
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9600000000000006,8.981821733435883,8.205309449756625,45.749472422663914
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9700000000000006,8.964016128600127,8.097657319066188,45.445974298214175
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9800000000000006,9.158164259318605,8.255141985742018,45.8195565529382
6.07146859312648,0.20935224453370835,1.4957615527621204,0.9900000000000007,9.03682726534762,7.998013761907478,45.05231964746389
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0000000000000007,9.254772323480951,8.12197928623433,45.854278158094665
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0100000000000007,9.32523680477249,8.041908801257735,44.89686204544871
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0200000000000007,9.283742007280022,8.092038260982976,44.987315930357624
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0300000000000007,9.37153098987579,8.006856201108425,45.823643210939885
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0400000000000007,9.518135565317449,8.040220199199675,45.565692015719826
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0500000000000007,9.502980515886765,7.84708908369274,44.731648059308824
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0600000000000007,9.579814916987626,7.776388454278895,44.50754349684151
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0700000000000007,9.769536721245236,7.820364721665991,44.47250932703846
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0800000000000007,9.991391876575406,7.972402129287438,44.414761035513564
6.07146859312648,0.20935224453370835,1.4957615527621204,1.0900000000000007,10.006558486183906,7.813462984309708,44.21682561279946
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1000000000000008,10.060767306407755,7.774552093384852,44.28545888557074
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1100000000000008,9.977384287065767,7.805068073783687,44.31756046767018
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1200000000000008,10.0485187207598,7.591929985382732,43.52504801703347
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1300000000000008,10.121471800048953,7.607311190805331,44.356625246345914
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1400000000000008,10.344389465513483,7.600206690404168,43.8384247290908
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1500000000000008,10.288480656884575,7.662194249948517,43.83995536411096
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1600000000000008,10.360721231933743,7.488242488405387,44.645371972373454
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1700000000000008,10.410565265717374,7.373004849757614,43.27418866356701
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1800000000000008,10.568526855633579,7.477195543827333,43.48425258491682
6.07146859312648,0.20935224453370835,1.4957615527621204,1.1900000000000008,10.938880918483191,7.556618133857878,43.71885389957344
6.07146859312648,0.20935224453370835,1.4957615527621204,1.2000000000000008,10.563420951707478,7.496838589417149,43.11227144545232
6.07146859312648,0.20935224453370835,1.4957615527621204,1.2100000000000009,10.725207540607688,7.343799865008583,42.59377204188386
6.07146859312648,0.20935224453370835,1.4957615527621204,1.2200000000000009,10.855334093984428,7.380896472533119,42.64344376998458
6.07146859312648,0.20935224453370835,1.4957615527621204,1.2300000000000009,10.882324037721528,7.283504092191985,42.90838860898371
6.07146859312648,0.20935224453370835,1.4957615527621204,1.2400000000000009,10.961350915456155,7.29540526109655,42.948113748431005
6.07146859312648,0.20935224453370835,1.4957615527621204,1.2500000000000009,10.945190420156617,7.166370456909501,42.66432262520128
6.07146859312648,0.20935224453370835,1.4957615527621204,1.260000000000001,11.005995891284755,7.323136700002669,42.554842062198986
6.07146859312648,0.20935224453370835,1.4957615527621204,1.270000000000001,11.122558855791555,7.236305971587218,42.45142865791924
6.07146859312648,0.20935224453370835,1.4957615527621204,1.280000000000001,11.398545818923699,7.159625564998601,42.48946292051398
6.07146859312648,0.20935224453370835,1.4957615527621204,1.290000000000001,11.591570363943028,7.189063873300551,41.52616238231379
6.07146859312648,0.20935224453370835,1.4957615527621204,1.300000000000001,11.426080841949622,7.068021778806171,42.26705457965299
6.07146859312648,0.20935224453370835,1.4957615527621204,1.310000000000001,11.467680276468153,7.055937075982448,41.78734089345276
6.07146859312648,0.20935224453370835,1.4957615527621204,1.320000000000001,11.516722772859438,7.141413639912098,42.59260500424644
6.07146859312648,0.20935224453370835,1.4957615527621204,1.330000000000001,11.490402821593323,6.991740326292774,41.92434649917275
6.07146859312648,0.20935224453370835,1.4957615527621204,1.340000000000001,11.758435651868664,6.860954876492792,41.64575669212495
6.07146859312648,0.20935224453370835,1.4957615527621204,1.350000000000001,11.801633032356,6.764771824498818,41.569817888825625
6.07146859312648,0.20935224453370835,1.4957615527621204,1.360000000000001,11.836229169639774,6.876855510338525,41.80289496347659
6.07146859312648,0.20935224453370835,1.4957615527621204,1.370000000000001,11.927638664377183,6.829542102843068,41.223016626610786
6.07146859312648,0.20935224453370835,1.4957615527621204,1.380000000000001,12.226612703602763,6.778636583189897,41.38430314353221
6.07146859312648,0.20935224453370835,1.4957615527621204,1.390000000000001,12.355351107526083,6.80327042530515,41.981972169857585
6.07146859312648,0.20935224453370835,1.4957615527621204,1.400000000000001,12.080439377487732,6.699161893936781,40.87591787207471
6.07146859312648,0.20935224453370835,1.4957615527621204,1.410000000000001,12.311886046551283,6.791052354086056,41.19134906646736
6.07146859312648,0.20935224453370835,1.4957615527621204,1.420000000000001,12.437924760637937,6.606751942591338,41.70981433073741
6.07146859312648,0.20935224453370835,1.4957615527621204,1.430000000000001,12.476707014929806,6.579113096380063,39.945817385639046
6.07146859312648,0.20935224453370835,1.4957615527621204,1.440000000000001,12.364659609508337,6.5672363049960465,40.44637939376205
6.07146859312648,0.20935224453370835,1.4957615527621204,1.450000000000001,12.377665899421812,6.663032507559604,40.10693932565802
6.07146859312648,0.20935224453370835,1.4957615527621204,1.460000000000001,12.575026604867451,6.528641485243232,40.44391726542769
6.07146859312648,0.20935224453370835,1.4957615527621204,1.470000000000001,12.776122295933796,6.51218316449794,40.224841218368134
6.07146859312648,0.20935224453370835,1.4957615527621204,1.480000000000001,12.720632894246036,6.546216738132137,40.4557421347525
6.07146859312648,0.20935224453370835,1.4957615527621204,1.490000000000001,12.889932200801026,6.390463294676008,39.340380449229436
6.07146859312648,0.20935224453370835,1.4957615527621204,1.500000000000001,12.984198521667643,6.2798846630318135,39.7490629996969
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5100000000000011,12.883978520546997,6.392958365865913,39.90227480352762
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5200000000000011,12.85454069449661,6.2822364144470795,39.54337432049848
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5300000000000011,13.116897828127316,6.2218602307312105,39.10025202676211
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5400000000000011,13.020362639784972,6.250776344134643,39.521098028612435
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5500000000000012,12.990247461508023,6.171689566625075,38.12519627865763
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5600000000000012,13.40466835529861,5.984724521598795,39.35630284728278
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5700000000000012,13.19822947514828,6.113297774450478,39.12152326662927
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5800000000000012,13.2111528102672,6.2664792534372875,38.31280186456388
6.07146859312648,0.20935224453370835,1.4957615527621204,1.5900000000000012,13.318518541616328,6.041985020058302,38.05147279262705
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6000000000000012,13.517203733929296,6.029514788641401,38.076074018411205
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6100000000000012,13.444550222047534,5.987382709390698,38.03943368877256
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6200000000000012,13.470490739415427,6.101266950868727,37.9072481851447
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6300000000000012,13.749098982310832,5.8482383644860905,38.00448180788484
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6400000000000012,13.771204260080657,5.981965458166882,38.052514275406615
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6500000000000012,13.68272278583971,5.92208667474084,38.277432224680446
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6600000000000013,13.755154925181534,5.80363041324251,37.56917270561333
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6700000000000013,13.620428183014546,5.821268790819742,37.52003124721934
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6800000000000013,13.971580129773685,5.793311676226752,37.79619387306902
6.07146859312648,0.20935224453370835,1.4957615527621204,1.6900000000000013,13.91200148870642,5.661458614125135,36.90439706177545
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7000000000000013,13.956347896928664,5.830514921461831,37.40671381306884
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7100000000000013,14.090092976482776,5.683175371927003,36.2954713433349
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7200000000000013,14.132171652483866,5.659484887259903,36.928535210784474
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7300000000000013,14.317488652903817,5.659043606338351,36.535083176095306
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7400000000000013,14.177127536964127,5.614897501016407,35.88752746325459
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7500000000000013,14.418949978941885,5.591438917415654,36.48319817018454
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7600000000000013,14.452226150402577,5.511817556917123,36.32017023018042
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7700000000000014,14.105507405111963,5.431743550220238,35.63287175140087
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7800000000000014,14.324230694261974,5.401249473686916,36.369866423447135
6.07146859312648,0.20935224453370835,1.4957615527621204,1.7900000000000014,14.474338717091873,5.368201102681917,35.220416827708476
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8000000000000014,14.53912104267998,5.349856291726221,35.485524525889836
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8100000000000014,14.464355143200073,5.382952193533955,34.88844443049986
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8200000000000014,14.46838208130375,5.258621803205641,34.98126182471615
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8300000000000014,14.868547412891548,5.306408609112337,34.80579739748449
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8400000000000014,14.873428937148681,5.202121871899582,34.596969190899046
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8500000000000014,14.888193075841667,5.232246557695109,34.76189545692081
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8600000000000014,14.921299205690225,5.217000227979949,34.7786825372989
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8700000000000014,15.183843745170835,5.156639300189395,34.27146758975706
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8800000000000014,15.249772723652876,5.209781294962687,34.785844716155815
6.07146859312648,0.20935224453370835,1.4957615527621204,1.8900000000000015,14.875645589622668,5.065811201040913,34.0499986056655
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9000000000000015,15.105308680070724,5.017291812621065,34.31845729813971
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9100000000000015,14.967840708841718,4.960066792681942,33.522388366324954
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9200000000000015,15.005382755495582,4.9877232500212685,33.688314090754496
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9300000000000015,15.244042954653679,4.9515996283375,33.74396694748151
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9400000000000015,15.443911726733393,4.953397795063933,33.420063684948
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9500000000000015,15.354199408338092,4.841712806306052,33.33232550266032
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9600000000000015,15.416095777838658,4.807917090835017,32.11704060736617
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9700000000000015,15.720697416070859,4.851726429529282,33.5910931526533
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9800000000000015,15.456493075319743,4.773464158572014,32.38244909972888
6.07146859312648,0.20935224453370835,1.4957615527621204,1.9900000000000015,15.662041250430859,4.804739440741163,32.9009709875714
6.07146859312648,0.20935224453370835,1.4957615527621204,2.0000000000000013,15.726995591921646,4.689118914838726,32.46114321910021
6.07146859312648,0.20935224453370835,1.4957615527621204,2.010000000000001,15.64117187424414,4.7028830633089065,31.952561583159735
6.07146859312648,0.20935224453370835,1.4957615527621204,2.020000000000001,15.433571922117315,4.719051383709856,32.555957693812196
6.07146859312648,0.20935224453370835,1.4957615527621204,2.0300000000000007,15.865790375143998,4.628174899438391,32.78901413770167
6.07146859312648,0.20935224453370835,1.4957615527621204,2.0400000000000005,15.670773223339662,4.644384014539607,32.440766836984
6.07146859312648,0.20935224453370835,1.4957615527621204,2.0500000000000003,15.923314306371301,4.564244508913411,31.63031160890215
6.07146859312648,0.20935224453370835,1.4957615527621204,2.06,15.595531900709739,4.554045710933715,31.5303204824364
6.07146859312648,0.20935224453370835,1.4957615527621204,2.07,16.20717483113853,4.512468226639251,32.171269340740366
6.07146859312648,0.20935224453370835,1.4957615527621204,2.0799999999999996,16.09962047915483,4.530559906834232,31.22511056126205
6.07146859312648,0.20935224453370835,1.4957615527621204,2.0899999999999994,16.06095208065294,4.506038471018802,31.384804744206733
6.07146859312648,0.20935224453370835,1.4957615527621204,2.099999999999999,15.919316495829358,4.4899502858194245,30.726579271680446
6.07146859312648,0.20935224453370835,1.4957615527621204,2.109999999999999,16.150495324406183,4.336338312092239,30.66508738973075
6.07146859312648,0.20935224453370835,1.4957615527621204,2.1199999999999988,16.1489806333838,4.367632977213103,31.084943180599748
6.07146859312648,0.20935224453370835,1.4957615527621204,2.1299999999999986,15.986010078205457,4.257570329777838,30.933669112420233
6.07146859312648,0.20935224453370835,1.4957615527621204,2.1399999999999983,16.28400260959131,4.373114519390212,30.182974415242644
6.07146859312648,0.20935224453370835,1.4957615527621204,2.149999999999998,16.597026904033616,4.274382378109674,29.49931102334705
6.07146859312648,0.20935224453370835,1.4957615527621204,2.159999999999998,16.436838553253157,4.269632469272676,30.283381206617943
6.07146859312648,0.20935224453370835,1.4957615527621204,2.1699999999999977,16.45261767582895,4.293738782029247,30.046265210683814
6.07146859312648,0.20935224453370835,1.4957615527621204,2.1799999999999975,16.338795749975862,4.166044725366124,29.134620839994557
6.07146859312648,0.20935224453370835,1.4957615527621204,2.1899999999999973,16.752504545925063,4.166371427713514,29.211712613322703
6.07146859312648,0.20935224453370835,1.4957615527621204,2.199999999999997,16.550514684843183,4.135718942657274,29.239608723580552
6.07146859312648,0.20935224453370835,1.4957615527621204,2.209999999999997,16.537890677070866,4.138308348631043,29.419367493967787
6.07146859312648,0.20935224453370835,1.4957615527621204,2.2199999999999966,16.80753088864369,4.085400073529009,27.9102074488724
6.07146859312648,0.20935224453370835,1.4957615527621204,2.2299999999999964,16.522064964092312,4.1201596708542825,28.80504134824474
6.07146859312648,0.20935224453370835,1.4957615527621204,2.239999999999996,16.460175148698248,4.083213918862639,29.17681176667517
6.07146859312648,0.20935224453370835,1.4957615527621204,2.249999999999996,16.65296929922869,4.023186592484054,28.325057264631425
6.07146859312648,0.20935224453370835,1.4957615527621204,2.259999999999996,16.648363493878133,4.022500466520031,28.32782937051345
6.07146859312648,0.20935224453370835,1.4957615527621204,2.2699999999999956,16.639172188132804,3.9785182963444687,28.15522962415257
6.07146859312648,0.20935224453370835,1.4957615527621204,2.2799999999999954,16.92609543356111,3.8822307665347755,28.128189826311026
6.07146859312648,0.20935224453370835,1.4957615527621204,2.289999999999995,16.802881194160264,3.8877696960033097,27.597785028727095
6.07146859312648,0.20935224453370835,1.4957615527621204,2.299999999999995,16.770752992652564,3.866938861087526,27.87579963628072
6.07146859312648,0.20935224453370835,1.4957615527621204,2.3099999999999947,16.86024575409086,3.8745909921716515,27.845605716946938
6.07146859312648,0.20935224453370835,1.4957615527621204,2.3199999999999945,16.895199271797203,3.833248516298722,27.75222041157538
6.07146859312648,0.20935224453370835,1.4957615527621204,2.3299999999999943,16.989923374160355,3.807482523174052,27.50197861788026
6.07146859312648,0.20935224453370835,1.4957615527621204,2.339999999999994,16.86807407921546,3.814886304024745,27.385590416664094
6.07146859312648,0.20935224453370835,1.4957615527621204,2.349999999999994,16.832133690148808,3.777437105601267,26.69565909790469
6.07146859312648,0.20935224453370835,1.4957615527621204,2.3599999999999937,17.007342925236014,3.7133140060516925,26.989533985336408
