mass,spring_const,amplitude,phase,time,displacement,velocity,acceleration
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.20000000000000004,2.9269330398490103,5.981992684533881,-13.504584499798094
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.21000000000000005,3.0171612863538653,5.800208721947584,-13.82437178681042
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.22000000000000006,3.062323601841197,5.593658873941678,-14.236292815773997
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.23000000000000007,3.117072129225852,5.488425746169908,-14.561140772969333
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.24000000000000007,3.1687051170954192,5.364028372258009,-14.258386435351595
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.25000000000000006,3.1733211854570116,5.1759154964310445,-14.753590400551126
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.26000000000000006,3.346251504206152,5.009033159337279,-15.046220346229216
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.2700000000000001,3.259466072143698,4.863809953357163,-15.464189121455457
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.2800000000000001,3.3346011950602352,4.767236045756755,-15.532491899670392
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.2900000000000001,3.4315072528447867,4.5106628115281175,-15.671366370577935
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.3000000000000001,3.5084518173317223,4.45373339147992,-16.02588047029289
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.3100000000000001,3.458303491160449,4.256401642742984,-16.23572327556641
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.3200000000000001,3.5346064150841436,4.018378320037571,-16.42607932665641
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.3300000000000001,3.5875904590559595,3.8666670318513625,-16.656099849442302
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.34000000000000014,3.6725571190993063,3.7692997842319196,-17.02954194603616
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.35000000000000014,3.6723588475661284,3.5584405514677444,-16.9730841840928
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.36000000000000015,3.655079926111688,3.5008787200577673,-17.209029909088496
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.37000000000000016,3.7040024740508963,3.2087081412209875,-17.260542063144374
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.38000000000000017,3.7852440719486777,3.0693727476349393,-17.046537262252006
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.3900000000000002,3.847572805153156,2.8833672484380024,-17.63385600747997
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.4000000000000002,3.8100371246363434,2.7528334961768266,-17.732245866467643
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.4100000000000002,3.806628789749659,2.536883437350877,-17.550425964485193
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.4200000000000002,3.834920750630005,2.389856940769522,-18.064272628675596
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.4300000000000002,3.915020990927043,2.17748194883036,-17.732805946796844
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.4400000000000002,3.8968000476221687,1.95763800996316,-18.09778903708628
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.45000000000000023,3.957948998273854,1.8379729927412094,-17.916090733029698
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.46000000000000024,3.9294320857286062,1.6668754446218783,-18.50407404734195
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.47000000000000025,3.9601860698511038,1.4682153316952622,-18.37694666474236
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.48000000000000026,3.945968407621591,1.2786119135668284,-18.206245936150257
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.49000000000000027,4.035860741657666,1.0944733422232757,-17.904915183466816
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5000000000000002,4.039700891924388,0.9071159199483537,-18.5794510053658
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5100000000000002,4.100416535638431,0.7203342535539313,-18.459347106340314
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5200000000000002,4.02036066016992,0.5346865347270927,-18.444031286673347
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5300000000000002,4.038832059191436,0.35283060656801957,-18.45843640102065
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5400000000000003,4.040366338373069,0.1644464958659515,-18.18286155304914
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5500000000000003,3.9974872389656646,-0.019982113309132247,-18.402195315460425
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5600000000000003,3.9599846862383563,-0.20173229561359945,-18.782199570077168
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5700000000000003,3.947361270845622,-0.39622485966684123,-18.634431954814172
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5800000000000003,3.9879369197653975,-0.5805016263621389,-18.678352642784713
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.5900000000000003,3.9518019483650373,-0.7768112225030562,-18.618351037247134
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6000000000000003,4.004090035353763,-0.9454063374063231,-18.588864465476327
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6100000000000003,3.9890260710855294,-1.131479123033382,-18.215109277392095
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6200000000000003,3.9493294875127387,-1.3022620558398834,-18.438234919812864
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6300000000000003,3.9207513872858137,-1.5023034620443634,-18.046319647683777
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6400000000000003,3.9707323368873975,-1.6835780400377363,-18.25648497588757
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6500000000000004,3.9094178945220475,-1.857815861229107,-18.332468332681394
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6600000000000004,3.8625346185726004,-2.057782228449372,-17.89857410840614
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6700000000000004,3.8323180499165534,-2.200690953997546,-17.741277751278684
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6800000000000004,3.7844715992529943,-2.3958103585795834,-17.988735838492545
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.6900000000000004,3.837735422843698,-2.5826966103484374,-17.979493953599363
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7000000000000004,3.8522799147469486,-2.747948679322884,-17.567142180653853
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7100000000000004,3.807880871873117,-2.9304510649888056,-17.452846293146706
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7200000000000004,3.779577474114737,-3.09913810748941,-17.69695382075426
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7300000000000004,3.6915879507382674,-3.2454003891982257,-17.089305948401083
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7400000000000004,3.665477112380224,-3.429890544009706,-17.002713872114896
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7500000000000004,3.673880769907346,-3.6259615895926465,-16.793920963622984
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7600000000000005,3.600342591904365,-3.7649586526308916,-16.473814275028
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7700000000000005,3.5800016835586814,-3.9335222162902017,-16.760815996811097
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7800000000000005,3.4670044600930394,-4.125725891113606,-16.388681788465327
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.7900000000000005,3.4903953395250618,-4.280908565619361,-15.889600488367485
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8000000000000005,3.421394207303619,-4.392045891131612,-16.12059837230552
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8100000000000005,3.3382673209069114,-4.551270227959754,-15.567537025400325
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8200000000000005,3.3047415899993555,-4.717483335695909,-15.406284491519292
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8300000000000005,3.309293826777694,-4.902411152346726,-15.282106456406806
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8400000000000005,3.2549619132321412,-5.061029962348094,-15.243362806445592
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8500000000000005,3.211563766067641,-5.1422990908228545,-14.740666632586745
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8600000000000005,3.1440729342741296,-5.224645494828198,-14.739972202371398
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8700000000000006,3.1019656297492477,-5.380809536574801,-14.090727854497818
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8800000000000006,3.036699108480065,-5.496741242831211,-13.974418698083538
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.8900000000000006,3.0429686807308074,-5.819933741809788,-13.74073789317051
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9000000000000006,2.876136542029477,-5.837955295522478,-13.391588993170727
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9100000000000006,2.8247459658846963,-5.980491797943124,-13.292756197673155
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9200000000000006,2.787918861025211,-6.207049591518736,-12.892217592475
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9300000000000006,2.7252833669303542,-6.334126380282466,-12.58944265798115
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9400000000000006,2.6518854463443997,-6.339555352458801,-12.420390125091021
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9500000000000006,2.6061436742713227,-6.614548396949244,-12.126074688233942
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9600000000000006,2.5315262059112063,-6.806432624291088,-11.781662636019561
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9700000000000006,2.4571532725230383,-6.682226924084523,-11.327655598732115
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9800000000000006,2.40048607799758,-6.7961720932731735,-11.099510183207046
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,0.9900000000000007,2.3301924282541173,-7.086689816465605,-10.705416558558596
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0000000000000007,2.2723615869509377,-7.054133888454484,-10.587330849940281
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0100000000000007,2.174474118847633,-7.113508119540182,-10.179350355835487
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0200000000000007,2.1368215345854886,-7.280285573884714,-9.886049402418353
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0300000000000007,2.062885520942095,-7.520716371748338,-9.29646394784598
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0400000000000007,1.984902431252143,-7.376632284961988,-9.335931155818582
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0500000000000007,1.9011315995946119,-7.59704232281313,-8.740381406737905
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0600000000000007,1.8162450959755683,-7.815684852140881,-8.3528246233302
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0700000000000007,1.7591319237523637,-7.718199545169662,-8.214653890649451
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0800000000000007,1.699792295687738,-7.716770182421315,-7.676359091267371
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.0900000000000007,1.6068038247763976,-7.982190521455048,-7.27714098296574
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1000000000000008,1.4948207806538882,-7.8986906522922755,-6.977872419006988
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1100000000000008,1.4339264769412976,-8.13988768086088,-6.720310973406766
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1200000000000008,1.3589828991058197,-8.255679368466138,-6.197316596233186
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1300000000000008,1.2723125344801904,-8.28213357974619,-5.948827216259664
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1400000000000008,1.1961891614170665,-8.145818336792619,-5.553595267444866
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1500000000000008,1.1089140264884452,-8.23145455462491,-4.963658780280926
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1600000000000008,1.017567723160408,-8.32067764168512,-4.656596501557062
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1700000000000008,0.9561903792574704,-8.331894691651332,-4.3385559824288356
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1800000000000008,0.8670934371414732,-8.407777540904979,-3.9074423511111456
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.1900000000000008,0.7673969981803269,-8.418172513797472,-3.481494806980286
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.2000000000000008,0.6720349018804315,-8.61788468101011,-3.1551883994806205
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.2100000000000009,0.5990523306296467,-8.491027820698996,-2.7490052688268967
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.2200000000000009,0.5122530241667712,-8.644430559676302,-2.3232441111386453
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.2300000000000009,0.4250638177729864,-8.551783189885718,-1.9500628484832536
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.2400000000000009,0.34053058350096505,-8.495714669599078,-1.5792121716370362
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.2500000000000009,0.2558666861230398,-8.662667408108293,-1.200011584815004
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.260000000000001,0.17240538365717042,-8.826412558421103,-0.7949625072678387
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.270000000000001,0.08623121381149451,-8.609759544132602,-0.39235079021543046
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.280000000000001,-0.0008438956323674882,-8.776709319335618,0.00383274807523481
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.290000000000001,-0.08743396050556253,-8.5296474233187,0.40046655300537887
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.300000000000001,-0.17322230799552224,-8.635693759594323,0.7910354787209097
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.310000000000001,-0.25564806856736166,-8.580350425164312,1.197148435692796
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.320000000000001,-0.3440729071980535,-8.625081253078463,1.599124554775889
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.330000000000001,-0.4300835097127641,-8.716496174750564,2.010439613300503
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.340000000000001,-0.5152171301811462,-8.506888787446341,2.4107705157850354
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.350000000000001,-0.6034345625244105,-8.457111612230795,2.7709849788380896
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.360000000000001,-0.6836470413863905,-8.437583732949461,3.1936115236665277
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.370000000000001,-0.7781502674886068,-8.390298272267541,3.645530833763332
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.380000000000001,-0.8626751691421796,-8.477630807386095,3.9440061851876043
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.390000000000001,-0.9408362998619371,-8.309361955927923,4.338698704047505
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.400000000000001,-1.0215440156732227,-8.356934804735342,4.725328905887944
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.410000000000001,-1.112250956006641,-8.178369095842463,5.0887077757361
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.420000000000001,-1.1691997195483403,-8.225705354983647,5.552829095188619
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.430000000000001,-1.263051909084902,-8.148981982723011,5.869974274720901
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.440000000000001,-1.3313440623533224,-8.115515479313844,6.167490593155882
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.450000000000001,-1.4319324576337638,-8.086831048393716,6.629968259922011
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.460000000000001,-1.5335989375276093,-8.009888988139092,7.036262713742672
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.470000000000001,-1.593256002477134,-7.932249811841747,7.471795130501301
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.480000000000001,-1.6846089633263888,-7.764406053569324,7.8122314710936465
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.490000000000001,-1.7544254267064774,-7.812711927253184,8.236041811008876
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.500000000000001,-1.7963471682807812,-7.655889049419297,8.632747483888402
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5100000000000011,-1.8896808409448924,-7.65532766243864,8.797107194837336
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5200000000000011,-1.980246009849461,-7.475829546175962,9.153932689279767
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5300000000000011,-2.0292304612733356,-7.42277289368585,9.502651376756782
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5400000000000011,-2.115559852186972,-7.208330381674453,9.814005643862126
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5500000000000012,-2.195969074965413,-7.271448703975194,10.166192926566671
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5600000000000012,-2.277944719740337,-7.111225878649447,10.502409232231532
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5700000000000012,-2.3363142223264157,-6.894289580588667,10.786031763232094
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5800000000000012,-2.396636252420082,-6.868544211727273,11.026783309099908
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.5900000000000012,-2.4565877256295328,-6.821188678314534,11.370285733638555
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6000000000000012,-2.5693317353033276,-6.678168784801644,11.76302287065781
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6100000000000012,-2.608028338853332,-6.462825782294419,12.314476219263504
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6200000000000012,-2.6809808784391547,-6.337524910401152,12.290237644591114
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6300000000000012,-2.7422499875027775,-6.277797973571315,12.600331302778013
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6400000000000012,-2.7929017988613998,-6.175210359888986,12.760160942222324
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6500000000000012,-2.8642699898656274,-6.106666588147461,13.192258937881746
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6600000000000013,-2.9593803936757763,-5.900354681233426,13.257023903033982
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6700000000000013,-3.019285895788078,-5.672555139093656,13.82934334053926
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6800000000000013,-3.068287122710162,-5.592422337116397,14.150995418726227
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.6900000000000013,-3.136770708597101,-5.562740035537618,14.136859674490514
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7000000000000013,-3.1317360793737854,-5.392758255342973,14.302434009868882
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7100000000000013,-3.247287031537879,-5.265862099899276,14.640575519927687
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7200000000000013,-3.2084856419727252,-5.151449152991384,15.009991624255353
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7300000000000013,-3.284350358497888,-4.962211399779373,15.27015615582695
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7400000000000013,-3.405917364396193,-4.720223496841082,15.770421518998582
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7500000000000013,-3.39188213350575,-4.590474385423876,15.713526143953624
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7600000000000013,-3.4625896877414823,-4.528948707999641,15.810529164974188
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7700000000000014,-3.4747575808683253,-4.253114852063354,16.459369494255693
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7800000000000014,-3.5038325038684777,-4.117658329820589,16.2170189330913
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.7900000000000014,-3.6188313924918387,-3.911190720078837,16.348623522847564
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8000000000000014,-3.608389894387359,-3.8495467151618064,16.697299929809482
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8100000000000014,-3.6264704006049775,-3.5620662424841303,16.862799468766482
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8200000000000014,-3.6890402336274364,-3.4965963692902258,16.90977379854566
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8300000000000014,-3.6675183289229625,-3.224854120021258,17.110961465500495
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8400000000000014,-3.7878364427042035,-3.116455171899414,17.205987675801587
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8500000000000014,-3.7176239382027427,-2.936551121120209,17.547486347872788
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8600000000000014,-3.845433741754855,-2.7129030317936937,17.550157321071374
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8700000000000014,-3.805660652100301,-2.5707969631877083,17.700756514712328
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8800000000000014,-3.858109311771908,-2.4121383259387517,17.923065457458296
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.8900000000000015,-3.898756926794854,-2.1878837417931147,18.003479534329355
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9000000000000015,-3.926178693280372,-2.0037688710601915,18.053719440210646
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9100000000000015,-3.8300201251092223,-1.8451017094464155,17.842525799288932
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9200000000000015,-3.9534118139691166,-1.69453833640076,17.9244163698038
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9300000000000015,-3.9633028818797986,-1.5031425385757524,18.206817152319424
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9400000000000015,-3.85688399342676,-1.3079846648477622,18.325214258982676
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9500000000000015,-3.958158118879925,-1.1229229234383413,18.09990092697069
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9600000000000015,-3.9461584372554817,-0.9474136093445874,18.477598160170196
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9700000000000015,-4.054585828460578,-0.7663757403832411,18.652854370401844
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9800000000000015,-4.009138700412293,-0.5753143011037721,18.142634037224127
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,1.9900000000000015,-4.0380107203249604,-0.38598227735292845,18.482976929743757
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,2.0000000000000013,-4.029616359490441,-0.20130244054214097,18.559605568741784
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,2.010000000000001,-3.9424363767119917,-0.016775559644346166,18.630025373786896
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,2.020000000000001,-4.001862006505853,0.1658399874680216,18.476897547818943
9.17441644599965,42.36382291132419,4.0118142595367905,5.103647022994106,2.0300000000000007,-4.023569606022634,0.3529619893851457,18.522803685882742
