E0,alpha,k,omega,x,t,E
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,1.0,3.1580624705525526
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,1.0,1.8733540704271445
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,1.0,-0.2755813566224329
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,1.0,-2.3035025467081542
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,1.0,-3.197208895696659
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,1.0,-2.5203833287784025
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,1.0,-0.600828427787182
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,1.0,1.5924868982982034
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,1.0,3.028116590525733
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,1.0,2.982374077312437
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,1.0,1.4419949023568805
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,1.0,-0.8039670579941025
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,1.0,-2.675224914953296
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,1.0,-3.161549772679443
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,1.0,-2.1185046758301147
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,1.0,-0.06442522068687803
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,1.0,2.1030492756251133
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,1.0,3.1891673904116997
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,1.0,2.7401374094794324
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,1.0,0.9378804861452436
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,1.2000000000000002,-0.811730294127252
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,1.2000000000000002,1.2707394515752544
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,1.2000000000000002,2.766495113585983
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,1.2000000000000002,2.875856730739681
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,1.2000000000000002,1.551680966716693
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,1.2000000000000002,-0.4894255522610681
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,1.2000000000000002,-2.286531527395365
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,1.2000000000000002,-2.9864738250385807
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,1.2000000000000002,-2.1589930442564005
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,1.2000000000000002,-0.33214854397180144
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,1.2000000000000002,1.7026034583528187
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,1.2000000000000002,2.8719544573740907
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,1.2000000000000002,2.651249861539188
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,1.2000000000000002,1.106249954080176
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,1.2000000000000002,-0.9628831536711387
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,1.2000000000000002,-2.5670132910155257
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,1.2000000000000002,-2.945865431336944
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,1.2000000000000002,-1.8092798580002019
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,1.2000000000000002,0.17435917251471503
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,1.2000000000000002,2.0977631092109847
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,1.2000000000000002,2.916746560171738
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,1.4000000000000001,-2.7186619976135473
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,1.4000000000000001,-2.1547973010540478
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,1.4000000000000001,-0.5491822932585567
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,1.4000000000000001,1.3584405515957427
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,1.4000000000000001,2.598445020790623
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,1.4000000000000001,2.5393714490779993
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,1.4000000000000001,1.2762238320428223
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,1.4000000000000001,-0.6711490409928927
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,1.4000000000000001,-2.247805817335547
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,1.4000000000000001,-2.7179301073562723
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,1.4000000000000001,-1.9014624004759388
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,1.4000000000000001,-0.08811067388472504
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,1.4000000000000001,1.7550336889046136
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,1.4000000000000001,2.780451205848836
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,1.4000000000000001,2.3250582665545494
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,1.4000000000000001,0.8325595604157655
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,1.4000000000000001,-1.1047958198352728
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,1.4000000000000001,-2.495956672422709
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,1.4000000000000001,-2.664488311738323
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,1.4000000000000001,-1.5083848281838923
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,1.4000000000000001,0.376918802809385
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,1.6,-0.3834551687881534
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,1.6,-1.9836969759567578
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,1.6,-2.581613116705104
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,1.6,-1.9084220808974948
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,1.6,-0.3170913633760342
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,1.6,1.4348103848987994
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,1.6,2.4594155558513244
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,1.6,2.3137125291746656
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,1.6,0.971977701132889
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,1.6,-0.8062565668557524
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,1.6,-2.2144358600093073
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,1.6,-2.5176408665896077
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,1.6,-1.6088533884331087
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,1.6,0.11614298703788356
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,1.6,1.7313898609064413
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,1.6,2.5451486162356627
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,1.6,2.0507714022886616
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,1.6,0.5801702460200434
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,1.6,-1.1989390114893739
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,1.6,-2.3806013366449346
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,1.6,-2.438902061587142
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,1.8,2.2203902529487882
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,1.8,1.1103512867358505
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,1.8,-0.5376658982563663
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,1.8,-1.9111381412612942
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,1.8,-2.345726912201028
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,1.8,-1.6307086733335117
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,1.8,-0.10528032937103554
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,1.8,1.454915078155221
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,1.8,2.338810553354514
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,1.8,2.041486658065461
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,1.8,0.7492983306153559
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,1.8,-0.9152496574966181
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,1.8,-2.1104677850681943
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,1.8,-2.3121626699774245
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,1.8,-1.3037132725921103
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,1.8,0.29035865205455297
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,1.8,1.7815543250576045
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,1.8,2.3596598797153514
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,1.8,1.8062949580684529
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,1.8,0.34996137687067724
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,1.8,-1.2692639181940857
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,2.0,1.188758338284998
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,2.0,2.104616228136589
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,2.0,1.947891633585262
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,2.0,0.8719484590978168
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,2.0,-0.6572429543997761
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,2.0,-1.8895325083032455
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,2.0,-2.145691911346434
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,2.0,-1.4094134108857093
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,2.0,0.07228052725433069
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,2.0,1.4714403020196378
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,2.0,2.1829426625168
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,2.0,1.7756347933872807
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,2.0,0.5263912337483628
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,2.0,-1.0136312417641482
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,2.0,-2.0665645021487684
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,2.0,-2.041423978219407
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,2.0,-1.082219306174929
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,2.0,0.44436756279298756
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,2.0,1.7354847610217365
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,2.0,2.1610818044189744
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,2.0,1.5392290600068435
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,2.2,-1.4223212839238184
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,2.2,-0.11551404334728008
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,2.2,1.2360647420902444
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,2.2,1.9735327030630208
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,2.2,1.7471850834558176
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,2.2,0.6499117402955602
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,2.2,-0.764944788410164
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,2.2,-1.7863552747067433
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,2.2,-1.9625536635396765
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,2.2,-1.142151087830495
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,2.2,0.22741387781237402
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,2.2,1.4691954812181502
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,2.2,2.0113659591029043
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,2.2,1.5740771608412205
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,2.2,0.32666421482024965
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,2.2,-1.072453579970801
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,2.2,-1.9521700948702192
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,2.2,-1.8932491286393343
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.0,2.2,-0.8554237744582887
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,9.5,2.2,0.5672888375417092
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,10.0,2.2,1.7122922469990838
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.0,2.4000000000000004,-1.5951319302434164
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,0.5,2.4000000000000004,-1.8287956653289406
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.0,2.4000000000000004,-1.208358247529434
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,1.5,2.4000000000000004,0.04002320479720716
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.0,2.4000000000000004,1.2672085351809212
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,2.5,2.4000000000000004,1.859201837529669
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.0,2.4000000000000004,1.5597966714744573
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,3.5,2.4000000000000004,0.46598909505844244
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.0,2.4000000000000004,-0.8503480196749711
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,4.5,2.4000000000000004,-1.7463522020849693
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.0,2.4000000000000004,-1.8221543112650793
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,5.5,2.4000000000000004,-0.941050660138672
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.0,2.4000000000000004,0.35258483789422196
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,6.5,2.4000000000000004,1.4725582761000857
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.0,2.4000000000000004,1.85050913655366
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,7.5,2.4000000000000004,1.328387263022175
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.0,2.4000000000000004,0.15498292170813757
4.719894766793154,0.7699521664446205,1.43376775181239,6.777697475465796,8.5,2.4000000000000004,-1.0865287940866102
